,MAE
"('BENZE-01', '2-BUT-01')",0.2635958759053708
"('BENZE-01', 'N-MET-03')",7.190544459052653
"('BENZE-01', 'PHENO-01')",5.401642736023393
"('BENZE-01', 'ISOBU-01')",1.0074835535240598
"('BENZE-01', 'METHY-07')",0.6580811178815661
"('BENZE-01', 'ETHYL-05')",0.2258120981144959
"('BENZE-01', 'ETHYL-06')",0.8743588267683252
"('BENZE-01', 'METHY-08')",0.34761877865756274
"('BENZE-01', 'PROPY-02')",5.092170905852837
"('BENZE-01', 'METHY-09')",1.4638773500274422
"('BENZE-01', 'N-BUT-03')",3.317179529687445
"('BENZE-01', '1-HEX-02')",4.89602013867929
"('BENZE-01', '2-PYR-01')",13.55815713371576
"('BENZE-01', 'N-TRI-01')",14.444880232414024
"('BENZE-01', 'QUINO-01')",1.4386131414528893
"('BENZE-01', 'DIETH-04')",4.525033631151994
"('BENZE-01', 'TRI-N-01')",19.920142238156764
"('BENZE-01', 'CYCLO-04')",0.6441919802194657
"('BENZE-01', '3-MET-01')",0.42591346943976965
"('BENZE-01', 'TRICH-01')",0.11807108520285954
"('BENZE-01', 'CYCLO-05')",0.9727686315924478
"('BENZE-01', 'N-HEX-03')",7.600079986819608
"('BENZE-01', 'TRI-O-01')",36.43625116106043
"('BENZE-01', '1-OCT-03')",5.296273938479964
"('BENZE-01', 'N-HEX-04')",19.046526930516325
"('BENZE-01', 'METHY-10')",1.0586174201116356
"('BENZE-01', 'BROMO-01')",0.462073823410196
"('BENZE-01', 'FURFU-01')",1.8932668473461232
"('BENZE-01', 'CARBO-02')",0.5659391765980958
"('BENZE-01', 'TRANS-01')",
"('BENZE-01', 'DIETH-05')",2.926862862572921
"('BENZE-01', '2-MET-05')",3.4580937248136143
"('BENZE-01', 'N-DOD-01')",1.9342383809239525
"('BENZE-01', 'N-PEN-02')",1.812869095314007
"('BENZE-01', 'TERT--02')",0.5319198906365972
"('BENZE-01', 'PIMEL-01')",14.543436465845591
"('BENZE-01', 'STYRE-01')",0.6119178690803302
"('BENZE-01', '2:2-D-01')",0.9103052884873662
"('BENZE-01', 'BUTYR-01')",0.4935995883592443
"('BENZE-01', 'CYCLO-06')",
"('BENZE-01', '1:6-H-01')",6.367988242484425
"('BENZE-01', 'GLYCE-01')",16.04046179182964
"('BENZE-01', 'BENZO-01')",61.51893943961597
