,MAPE
"('BENZE-01', 'N-PEN-02')",0.34153605836180695
"('BENZE-01', 'TERT--02')",0.021335052869180148
"('BENZE-01', 'PIMEL-01')",3.139751808568423
"('BENZE-01', 'STYRE-01')",0.12725066759913384
"('BENZE-01', '2:2-D-01')",1.308743322116329
"('BENZE-01', 'BUTYR-01')",0.0498765561864375
"('BENZE-01', 'CYCLO-06')",
"('BENZE-01', '1:6-H-01')",2.3832365970648697
"('BENZE-01', 'GLYCE-01')",6.965120705288619
"('BENZE-01', 'BENZO-01')",12.938579185007562
"('BENZE-01', 'SEBAC-01')",3.771056063917643
"('BENZE-01', 'NITRO-03')",0.5129261762754602
"('BENZE-01', 'LACTI-01')",4.54830680465245
"('BENZE-01', 'PHENA-01')",1.7739491228613253
"('BENZE-01', '2:3-D-01')",1.0262403773929287
"('BENZE-01', '2-MET-06')",0.231525545369395
"('BENZE-01', 'STEAR-01')",1.8762669926019733
"('BENZE-01', 'BEHEN-01')",2.9493960763752174
"('BENZE-01', 'FORMA-01')",21.53225391031218
"('BENZE-01', 'DIBUT-02')",1.012082209229548
"('BENZE-01', 'DODEC-01')",1.56404222740776
"('BENZE-01', 'GAMMA-01')",3.250593880148927
"('BENZE-01', '1:2:2-01')",19.124699209948233
"('BENZE-01', '1-MET-01')",0.4867758813942706
"('BENZE-01', 'FLUOR-01')",0.16383421167438086
"('BENZE-01', 'CYCLO-07')",0.04965107062472932
