,MAE
"('BENZE-01', 'PROPY-02')",6.722602353419322
"('BENZE-01', 'METHY-09')",0.10011240342684871
"('BENZE-01', 'N-BUT-03')",1.4892284526089867
"('BENZE-01', '1-HEX-02')",5.019031823777802
"('BENZE-01', '2-PYR-01')",8.339705387009472
"('BENZE-01', 'N-TRI-01')",17.486566043045492
"('BENZE-01', 'QUINO-01')",1.716542883629205
"('BENZE-01', 'DIETH-04')",4.612909171917938
"('BENZE-01', 'TRI-N-01')",20.321013546987885
"('BENZE-01', 'CYCLO-04')",1.013887820132751
"('BENZE-01', '3-MET-01')",0.2394842145750316
"('BENZE-01', 'TRICH-01')",0.15120635829793105
"('BENZE-01', 'CYCLO-05')",0.48892662109575796
"('BENZE-01', 'N-HEX-03')",7.6480402240078575
"('BENZE-01', 'TRI-O-01')",36.536987954382475
"('BENZE-01', '1-OCT-03')",11.392083692298222
"('BENZE-01', 'N-HEX-04')",17.54041691979438
"('BENZE-01', 'METHY-10')",1.020080417823623
"('BENZE-01', 'BROMO-01')",0.35496030533442874
"('BENZE-01', 'FURFU-01')",2.1542408080819926
"('BENZE-01', 'CARBO-02')",0.48367846042622137
"('BENZE-01', 'TRANS-01')",
"('BENZE-01', 'DIETH-05')",2.6850201465881733
"('BENZE-01', '2-MET-05')",2.4586058597495635
"('BENZE-01', 'N-DOD-01')",12.196549793385268
"('BENZE-01', 'N-PEN-02')",0.945200668366672
"('BENZE-01', 'TERT--02')",0.2669541451211333
"('BENZE-01', 'PIMEL-01')",9.080020344537559
"('BENZE-01', 'STYRE-01')",1.8559339435649223
"('BENZE-01', '2:2-D-01')",0.8819825674977908
"('BENZE-01', 'BUTYR-01')",0.1862796345886008
"('BENZE-01', 'CYCLO-06')",
"('BENZE-01', '1:6-H-01')",8.238167931592159
"('BENZE-01', 'GLYCE-01')",17.17646810585588
"('BENZE-01', 'BENZO-01')",61.67178264724335
"('BENZE-01', 'SEBAC-01')",8.048143989079861
"('BENZE-01', 'NITRO-03')",1.3973135290790366
"('BENZE-01', 'LACTI-01')",9.729815685530442
