,MAPE
"('BENZE-01', 'DIETH-02')",0.11264012840385024
"('BENZE-01', 'DIBUT-01')",1.0687306131511702
"('BENZE-01', 'N-BUT-02')",0.3157365703931937
"('BENZE-01', 'TRIPH-01')",1.0191043421956358
"('BENZE-01', 'DIETH-03')",2.2586866607379275
"('BENZE-01', '1-PEN-01')",0.6351619696765357
"('BENZE-01', 'TRIET-01')",2.0262762287739315
"('BENZE-01', 'PROPY-01')",0.12877351104436213
"('BENZE-01', 'N:N-D-02')",0.16198694653644993
"('BENZE-01', 'ETHYL-04')",4.113937751337753
"('BENZE-01', 'PROPI-01')",0.1477994609785961
"('BENZE-01', 'N-OCT-03')",2.0066826506103785
"('BENZE-01', '4-FOR-01')",17.96890070737105
"('BENZE-01', 'N-TET-01')",1.8051995245086556
"('BENZE-01', 'METHY-04')",0.10257725236979179
"('BENZE-01', 'METHY-05')",0.40864780481667834
"('BENZE-01', 'N-EIC-01')",1.4197162857950882
"('BENZE-01', 'N-MET-02')",1.1955973052421287
"('BENZE-01', 'PYRID-02')",0.04251622472118788
"('BENZE-01', 'DIISO-01')",0.01334015785779385
"('BENZE-01', '1-TRA-01')",0.10018801350361162
"('BENZE-01', 'METHY-06')",0.08618944563277842
"('BENZE-01', 'ANILI-01')",0.7295740142508411
"('BENZE-01', '1-PEN-02')",0.09105103390607835
"('BENZE-01', 'NITRO-02')",0.8354704594731879
"('BENZE-01', 'TERT--01')",0.2331687754359506
"('BENZE-01', 'TETRA-02')",1.2016924015161705
"('BENZE-01', 'TRIET-02')",0.06642465857900792
"('BENZE-01', '2-BUT-01')",0.07660407279068347
"('BENZE-01', 'N-MET-03')",2.043882315948076
"('BENZE-01', 'PHENO-01')",1.3643857639275625
"('BENZE-01', 'ISOBU-01')",0.3085274808606776
"('BENZE-01', 'METHY-07')",0.37132391515253255
"('BENZE-01', 'ETHYL-05')",0.08212977968649758
"('BENZE-01', 'ETHYL-06')",0.3200733225646931
"('BENZE-01', 'METHY-08')",0.03848337870661197
"('BENZE-01', 'PROPY-02')",1.6500115898079308
"('BENZE-01', 'METHY-09')",0.2774999823414588
"('BENZE-01', 'N-BUT-03')",1.121414203544982
"('BENZE-01', '1-HEX-02')",1.1948172514579916
"('BENZE-01', '2-PYR-01')",1.9152584853446286
"('BENZE-01', 'N-TRI-01')",2.2072533574718016
"('BENZE-01', 'QUINO-01')",1.181764418277998
"('BENZE-01', 'DIETH-04')",1.1817606543263597
"('BENZE-01', 'TRI-N-01')",4.212817067190676
"('BENZE-01', 'CYCLO-04')",0.08251772957400337
"('BENZE-01', '3-MET-01')",0.29459631265845027
"('BENZE-01', 'TRICH-01')",0.0824207759858925
"('BENZE-01', 'CYCLO-05')",0.1080198716690443
"('BENZE-01', 'N-HEX-03')",1.8272424213613196
"('BENZE-01', 'TRI-O-01')",6.430428451639951
"('BENZE-01', '1-OCT-03')",1.663753347253342
"('BENZE-01', 'N-HEX-04')",2.7962667124608442
"('BENZE-01', 'METHY-10')",0.8500568055659928
"('BENZE-01', 'BROMO-01')",0.11697165207333526
"('BENZE-01', 'FURFU-01')",0.5172246156792214
"('BENZE-01', 'CARBO-02')",0.1971648958242174
"('BENZE-01', 'TRANS-01')",
"('BENZE-01', 'DIETH-05')",0.6541251303998952
"('BENZE-01', '2-MET-05')",0.8344553116436606
"('BENZE-01', 'N-DOD-01')",0.41257043270554616
"('BENZE-01', 'N-PEN-02')",0.21896464600852714
"('BENZE-01', 'TERT--02')",0.06939626211934928
"('BENZE-01', 'PIMEL-01')",1.8620174027841785
"('BENZE-01', 'STYRE-01')",0.3233925440969014
"('BENZE-01', '2:2-D-01')",0.511128012159106
"('BENZE-01', 'BUTYR-01')",0.1529823616555821
"('BENZE-01', 'CYCLO-06')",
"('BENZE-01', '1:6-H-01')",2.0925464246659606
"('BENZE-01', 'GLYCE-01')",6.04583313461399
"('BENZE-01', 'BENZO-01')",12.948524544763465
"('BENZE-01', 'SEBAC-01')",3.4553605722214087
"('BENZE-01', 'NITRO-03')",0.20791871827469632
"('BENZE-01', 'LACTI-01')",3.871387691886466
"('BENZE-01', 'PHENA-01')",1.1350986767304398
"('BENZE-01', '2:3-D-01')",0.33790350401341057
"('BENZE-01', '2-MET-06')",0.34306912856678407
"('BENZE-01', 'STEAR-01')",1.7863662960794033
"('BENZE-01', 'BEHEN-01')",2.8656286004049023
"('BENZE-01', 'FORMA-01')",21.504935940703668
"('BENZE-01', 'DIBUT-02')",1.0346159803344963
"('BENZE-01', 'DODEC-01')",1.185396535482306
"('BENZE-01', 'GAMMA-01')",2.5313018910497367
"('BENZE-01', '1:2:2-01')",19.48405791403925
"('BENZE-01', '1-MET-01')",0.3761146294420169
